"AAPL.csv","AMZN.csv","FB.csv","WWE.csv","NASDAQ.csv","S&P.csv"
0.0033197904093137,-0.000815352624605667,0.00757230982704478,0.0438768158521017,0.00196434753053263,-0.000472956803357858
-0.00029026527450479,0.00870178155059235,0.000504744803621709,0.00407776047922716,-0.00280258596039795,-0.00407085926772282
0.010161421437696,0.00415581298727867,0.0100341611639339,0.0124961582315623,0.011675044885698,0.00897434357723256
0.0140828878542277,0.00970193603344052,0.0035520813900798,0.0157358222770751,0.00838737351054627,0.00536280703173789
-0.0106564335109397,-0.00268772456975586,-0.00724483989208119,-0.00607524338245696,-0.00441897492323402,-0.00323026930898675
-0.00108848406501594,-0.00821978638590934,-0.00902454484498211,-0.0198655556275809,-0.000415019990282439,-0.000827893291369619
0.00378541995822563,-0.0024286145039513,-0.00247344989866458,-0.00623632678515752,0.000632082647314643,0.0019856556872259
0,-0.00544794251210502,-0.00140884758651193,-0.0727957931347413,-0.00077525097140844,-0.000458166473157619
-0.0253699108706911,0.0071895863499638,-0.00682839740680131,0.00135367178861834,-0.00340662318933699,-0.00105841522388493
0.000175880861774956,0.00467385019312476,0.00926183279556127,0.0236566745522136,0.000445463182555428,0.00079094086924079
0.00281355203687921,0.00324798772479837,0.00168901592413627,0.00165067673652436,0.00155927108964918,0.00183399877188054
-0.0108136778115502,-0.0140207447403236,-0.00820588475950861,0.00791034937376396,-0.00672934406549229,-0.00518315329180478
0.0179046272624151,0.0167084572366501,0.0281083010497671,0.0271419228253761,0.0149940482785726,0.00830336178857059
-0.000174155350613158,0.0127752843729214,0.017914232365938,-0.020375676536135,0.00836744977379579,0.00639881876781735
0.00464497485095454,0.0044760133028771,-0.00184110036108835,0.00357487812804686,0.00175222118888855,0.00402863584377441
0.0113853089059701,0.0161625423073326,0.0136711548454277,0.0055051815254268,0.00828633052798536,0.00703376740382224
-0.00371423999999999,0.0144247032751595,0.00765316004324879,0.00805153004996876,0.00291878409594983,0.0016623440799481
-0.000114757666085051,0.00467567270315141,-0.0021776290746635,0.00926520796374467,0.000864832135948667,0.00130293155056912
-0.000229495783858201,0.00130119347310486,-0.000159679569906707,0.00886359607470714,-0.00139738146164405,-0.00111222697593604
0.00568023435332987,0.0178183562411866,-0.000372614999416915,-0.0021964856543305,0.00813719058206533,0.00703364679836578
0.0103263121862164,0.0223391106570857,-0.044735627741692,0.0119497173569094,0.00683330266163981,0.006749602755414
-0.00508211655276126,-0.000260470435766975,-0.00546354478071987,-0.00901183965195774,-0.00514664769280911,-0.00352448749398647
0.0165162831825579,-0.00755635479158329,-0.00442846014030182,0.0291627792148881,0.0103257261329345,0.00941505166162681
0.000893288625648741,-0.00129733899613894,0.0123873700770032,0.0115783363802559,-0.000305548713627463,-0.001616389980815
-0.00446272463377726,0.000974244620518646,0.00828692978386661,0.0195782223018607,0.00552765936059834,0.00438523528083262
-0.00818114947075419,0.0252824113708121,0.0225053900244785,-0.0112259090827715,0.00976638384907366,0.00806672654333361
0.000225943502824928,0.0265423890681145,0.0214706322886831,-0.00358538979428187,0.00705454156054,0.00217436544088242
-0.0159285592376214,-0.00369165591911095,-0.0147874460590194,0.00419802124126057,-0.00606276428443831,-0.000559975790300991
-0.0178509929973596,0.0150569357495935,0.00498522104017332,0.0191101511430188,-0.000525943548530933,0.000602620923933338
0.00233765414061123,0.0174898210072943,0.0134414553753244,0.00644585389845138,0.0127658641843551,0.0118411964427225
-0.0206984320610678,0.0111479650895116,-0.0211579157894737,-0.00349339176089625,-0.00523067638568545,-0.00673197437139826
-0.00589430788786334,0.0142062321771229,0.00612968611957594,0.0271691498685364,-0.00857559797103198,-0.0108988153914395
0.00275493801281667,0.00909019869724347,-0.00122913641591322,0.00540381114903307,0.00121580875926935,0.000488985389629117
0.00209047373065635,-0.0419673540864501,0.0331745788066488,0.00254599731519082,-0.00345681524731048,-0.000648088561823429
-0.0433901537727977,0.0287409719424461,-0.0145527839774776,-0.0259593404616066,-0.0196198778054177,-0.0212085476949415
-0.0249843987538941,-0.0279380064820185,-0.047403847211498,-0.011587514484357,-0.0377602942482331,-0.0409792250164074
0.0417917811542774,0.038014364028777,0.0223436120032995,0.0128957213627116,0.0212916345645733,0.0174409209076137
-0.0214071520579034,-0.0180615574936188,-0.0276833687084709,-0.0164930261431417,-0.00897990186043723,-0.00500158861327053
-0.0275166116342792,-0.0467821592931277,-0.0477299996343101,-0.00441312124665346,-0.0389705904979044,-0.0375364197188327
0.00812125082159198,-0.00807110255460943,0.026401672381377,0.0295508274231678,0.0143614841260363,0.0149360902750872
0.0402787790990658,0.034808901788156,0.00170349780419327,0.0149254018369688,0.0156331194520393,0.0139145846875171
0.0100177488775001,0.0204006769497222,-0.0184797342898989,0.00169674768957169,0.00451876051656443,0.00261292959337353
0.0184373863560272,0.0258322943928831,0.0367889703767475,0.0183512715048714,0.0185513894385301,0.0134024584822583
0.0335783481765753,0.0073808350079867,0.00245099704877452,0.00942611588577755,0.0157917214454811,0.0120691126282915
-0.00323725063327937,-0.00894132341190527,-0.014447687813215,0.00192254875034332,-0.00233723202575464,0.000373469543900095
-0.00336359117849983,0.0135709059914014,-0.00761167113435011,-0.00246713267543843,-0.000712780886826249,-0.00584138948159384
-0.00453884180209058,0.0099227488256519,0.0107948926423183,-0.0236328668214585,-0.00222275225541315,-0.00549650326001008
0.00835910406925332,0.00163186276279103,0.00607049056105923,0.0121024489755828,-0.00112771912540254,0.000973551148531677
0.0173913043478261,0.00986981723751719,0.0240236207602766,0.0289210519722205,0.0176558539150431,0.0160283763905925
0.0197720797720798,0.0146333006666667,0.00894756976721575,0.0345945675675675,0.0114577284879624,0.0117570154056369
-0.00324076660892894,-0.00655078768749866,-0.0187637816003162,-0.0381399957716821,-0.0122765417422966,-0.0127068886727316
-0.00151356017713998,0.000310831496591633,-0.0173040883879167,0.0361217273221076,-0.00782231833860765,-0.0110957885777771
-0.0175162590953572,-0.0125623991639774,-0.0133468197990818,-0.00760159855299624,-0.0127113409681072,-0.0133243994504802
0.00691433142857136,0.00455324866792268,0.00386491413135255,0.00871627023992956,0.0107665777271929,0.00507160269771293
0.00346177840250716,0.0155707282119647,0.0214018746858191,0.00392775605990467,0.0100359806425011,0.0110320263817929
-0.000848365531122552,0.00920841300472305,-0.00343677949346267,0.00182576943140306,0.00563380698727941,0.00263885868695837
-0.00928284371992974,0.00478654621901216,0.0218600957940821,0.00234313980734193,0.00334239058033282,-0.000483874588869502
0.010912437867794,0.00444011974110036,-0.00745746528658059,-0.0153246753246754,0.00423168507563632,0.0044630782533773
0.0171809196975039,0.0174178278074487,0.0158495122485359,0.00817728831442909,0.0178864774954243,0.0173788312774459
0.00966776329965025,0.0123504486156371,-0.00253739140608736,-0.0102040552013592,0.00363846793998661,-0.00127398483202256
-0.00963020030816641,-0.00638765314108899,-0.0155877358624089,-0.0124240278919362,-0.0101880336877061,-0.00636357657247468
-0.00850139467689066,0.00177558331178996,0.0127006649246572,-0.000535358658046971,-0.00189051904369469,-0.00572452226414146
0.00117679889762841,-0.00545572218730354,-0.00179163361972265,-0.00642747723620793,-0.00201016497435586,-0.000781930407072872
-0.00352638135018779,-0.00672423552954451,0.0066898454982604,-0.00323444761371692,3.34146859127641e-05,0.00170344729869769
-0.0152791817710553,-0.0170200034873001,-0.0676967868106713,-0.0135208220659816,-0.0184108767442692,-0.0142041954273269
-0.000342270385801031,0.0269138113355649,-0.0255563517102035,0.000274177631578949,0.00273133372014908,0.00148180525617448
-0.0226546445410946,-0.00293097740996914,0.00737439812219081,-0.0052069879305569,-0.00258134058951436,-0.0018439896018298
-0.0141297129881541,-0.0233522191282941,-0.026565913138709,-0.0110192014054876,-0.0243162437496228,-0.0251628886848393
-0.0231566705048662,-0.0319498638079681,-0.0333555705825433,-0.0022284678424252,-0.0242804547889176,-0.0209668804727657
0.0474718067789062,0.0403192941915816,0.00420351969510972,0.0301508096035734,0.0325869974618831,0.0271572557349059
-0.0256410713517144,-0.037798989990735,-0.0489816137571113,-0.0195122482649188,-0.0293232886815102,-0.017276308947908
-0.0110490676262105,-0.0438395530221849,0.00532123239179329,-0.00165840243228302,-0.00850074099575485,-0.00291665709469845
0.00780877000982149,0.011121768251556,0.0441743059803588,-0.00304543197800191,0.0164363843661424,0.0137697186180422
-0.00655625223506975,-0.0520610069300055,-0.0275361048423102,-0.0297139422223795,-0.0273704878866212,-0.0223374234197523
0.0102592277542225,0.0146211409312104,0.00463351570006782,0.0160275047517889,0.0103578491770349,0.0126148657086849
0.0191222756695767,0.0133040453633863,-0.00646976486791518,0.016901352112676,0.0145261509581983,0.0115664826509429
0.0069343511450381,0.0291939113808398,0.0273371362732249,0.0265928823597165,0.00489057152898894,0.00686286385357407
-0.025578703111604,-0.0320440985018081,-0.0134303944629195,0.0124122770530957,-0.0228133690072997,-0.0219202487085285
0.00991804228725394,0.000604866115936389,0.00464374054663627,-0.0130597281449895,0.00509463793026659,0.00333654873995861
0.0188179707423,0.0214354915390032,0.0450199475409336,0.0445584943169997,0.0207126506374038,0.0167269537540647
-0.00467530158730166,-0.00638476151645161,0.00775578074582198,-0.0043950879007238,-0.00356201749215474,-0.00552536456564762
0.00985847808261474,0.0150309731708646,-0.0147307112607325,0.000259724760307702,0.0100749632079815,0.00825075013030637
0.00338805558745844,-0.0122264142216086,0.00396661390024459,0.00441326583592931,-0.00470573131192884,-0.00288662533600589
0.00623826489413988,0.00748534775059335,0.00188425718735095,0.0204187392199208,0.00698358350057915,0.00810903836263114
0.0137640535200067,0.043239650364204,0.023236073248364,-0.0131712512664639,0.0174420672123009,0.010661504817983
-0.0022442100034961,0.0159659075178045,-0.0136369201082195,-0.00153996410523529,0.00194203290844526,0.000831365800552079
-0.0283400366248322,0.019026906382157,0.0104592750032503,0,-0.00783801124649838,-0.00572612477578981
-0.0409722444219388,-0.0188964316225866,-0.0108269300121263,0.0110539840075072,-0.0127009413089481,-0.00853653221299169
-0.00289642770938933,-0.00630446357294949,-0.00264615710034969,-0.00457665880617041,-0.00245304595452449,5.62315107135661e-05
-0.0139191475691323,-0.0380601765452036,-0.037083901039168,-0.0183908547437622,-0.0170089496300989,-0.0133805614664168
0.00435735842991639,5.48445656532631e-05,0,0.0286234452250845,-0.000515153938295494,0.00183705927806302
0.00348309213482883,0.0395775253967613,0.0906130741985963,0.0197319003220821,0.0164112228837412,0.0104342047520467
-0.0115697966142979,0.0360088773118832,-0.00327289840898243,-0.000248127009473408,0.00015728041888643,0.00111362500307613
0.0181122958052097,-0.0041268647356859,-0.00915949096513611,-0.0126550375348645,-0.00751843962837375,-0.00818749085942947
0.0232361859672319,0.0102992758892963,0.0108139593023256,-0.000502663973293026,0.00911798938020209,0.00254904547689688
0.0441750422625645,-0.00795062500505213,0.0127114114073886,0.000251420668845698,-0.00417915382572051,-0.00720586358554791
0.00181226700742963,0.00152891157270201,-0.0116431130714955,0.0404726003135396,-0.001795547068113,-0.00225367446447643
0.0392334219006163,0.00564220348090235,0.0148833291602499,-0.00918098596716564,0.0171370832557768,0.0128111791918652
0.00723496708915832,0.012138312150781,0.0077005831623317,0.0258474043329628,0.00771050944403028,0.00345794552482138
0.00480665360106611,-0.00484332616355451,0.00533796142418405,-0.000237675303066331,0.000232607317485968,-0.000265641346194594
0.00704109632806034,0.00980286541171263,0.0209032307277356,0.0126010220494289,0.0100469601872328,0.00968222018444157
0.0143039709649872,0.00067161442786072,0.0157122245546432,0.0115050950927447,0.00886387675288056,0.0093706436136782
-0.00762995191033264,-0.00383444090332081,0.00786937965757221,0.00998133658396772,-0.000282287698573906,0.00170759579587873
-0.00233312481750101,-0.000854692385062465,-0.00187178988524016,0.00137903936469952,0.00114008887532838,0.00088348951711366
-0.0090884298310255,-0.0158722500724192,-0.0124303043957902,0.00183617167775993,-0.00805388816263295,-0.00684214041109047
0.00933269664594092,0.00708070073053035,-0.00607644291159346,-0.00137461620276666,0.00634824151143955,0.00406056176546405
-0.00632366909655305,-0.00347765920262835,0.00305675769197751,0.154163821977518,-0.00213962537572501,-0.000855872274846637
-0.00363660080995552,-0.0046720203781103,-0.00587724221477045,0.0220631480408836,-0.00381042797068707,-0.00263219489802579
0.00708500900831967,0.00704406590269145,0.0099081019780858,0.125243159286004,0.00539819968102093,0.00738675297338924
-0.00250492986185742,-0.00256073133341019,-0.00374005084990915,-0.017110300430171,-0.00210711301505313,-0.00313576202379144
0.00641160490678354,0.0129378782657714,0.0168661096267773,0.00597854766974769,0.00643765775664145,0.00324841001881344
-0.00111492885963058,0.000755347540565489,-0.00518994666206354,0.0274427552428378,-0.000206005015921701,-0.00202321338792982
0.00228545319310997,0.00441657459655223,-0.00543212519778884,-0.0119087616860966,0.00126877373437366,-0.00235722056794872
-0.00360593912397929,0.00168926557119375,0.00443438789135183,0.0191115179369312,-0.00501224177361665,-0.0115641874002761
-0.00212874942538581,0.0074525659459614,0.0103908309898021,-0.00388579158448705,0.00890415074906785,0.0126957914692773
-0.00336002133333341,0.00291095394539677,0.0219001494314505,-0.0181478971870403,-0.00272431674165431,-0.00687955988825461
0.0180339705256911,0.00731461569971714,0.011523652161454,0.0183106239127763,0.015077687437976,0.010849230126019
0.00835784254924644,0.0144559257990782,-0.00366001330841758,0.0388464963724088,0.0069006625950611,0.00447959843630449
0.00771514361674399,0.0186636134841364,-0.00175909044784303,0.00424555831987078,0.00412805722517365,0.000702593103349126
0.00346593561566256,-0.000353686449428741,-0.00829276450406577,0.0188617886178861,0.00672706385317457,0.00856739252772036
-0.00268062692402577,-0.00380359781807463,-0.0165151200274929,-0.0105330354293009,-0.00704496261678377,-0.000714188659443961
-0.00909754950490847,-0.00314334863314736,0.00488900538964316,-0.00354840322580651,0.00136736693188884,0.00312590435005767
-0.00245174757332806,0.00304633936689848,0.0129031566503493,0.00485598907180306,0.00188612799425462,0.00106870777537755
0.00549079130870243,0.00570119649788409,0.00448992916064262,-0.00128869196879215,0.0057258828725909,0.00174338533429184
-0.00821720407738716,0.0035967534952171,5.20270286494608e-05,-0.00483869354838709,-0.00105011221217683,-0.00402612792415784
0.0005244258106854,0.011144610212668,0.0228678026533382,0.00470017820583174,0.00849043522283421,0.00247154962627269
-0.0102725784009941,-0.00457694596350878,-0.00487776032597693,0.010969446331039,-0.00188894219413018,-0.00101710267069099
-0.000529506471711716,0.00455722893299978,0.0125605919052155,0.0201053461019737,8.38975121045082e-05,-0.00212612772321051
-0.016159796203035,0.00637548062777733,-0.00413490498850195,0.0345690442671673,-0.00276750465597954,-0.00402340225326727
0.00436208725591935,0.00881951990698183,0.0228365734255767,0.023586302140706,0.00723827217457443,0.00171215411962344
-0.00557636461126012,-0.0113480443747223,-0.00247524752475248,-0.0171343582186568,-0.00881057443371199,-0.00634551030184631
-0.00291172207864889,-0.0084092931788267,0.00119109181141437,0.00901710235922598,-0.00260994437809931,0.00186193448933025
-0.0148712956954359,-0.0306119583912254,-0.0267175516328553,-0.0101280907078954,-0.0209039158174882,-0.0137246691709934
0.01240595048581,0.0167994117168109,0.0134962766438621,0.00240752335852429,0.00393256486916768,0.00220457730205282
-0.00146390506810851,-0.018082985893608,-0.0158794170854271,0.0634943682004938,-0.0154133178697394,-0.00860435520787015
0.00727625961606742,0.0246550401704595,0.00199142160930184,0.0494001425377598,0.00787098290227415,0.00617868994006829
-0.00210242587601071,-0.000969703516127764,-0.00973342016477438,-0.020578319316162,0.000882184320857948,0.00075840311129961
0.0111824968937388,0.00822448499647035,0.015644266624589,0.0269156687723154,0.00764152397242416,0.00306795750433129
-0.0174163486447847,-0.0115651178474551,-0.0234596928280316,-0.00989566742304984,-0.00859179214620516,-0.00494735054074203
0.00804693344932585,0.00340623104019166,0.0296788311042148,0.0179632898708361,0.0111640595775632,0.0086208034180801
0.0138619639206888,0.00641279799041958,0.0240866670307886,0.0173808802953081,0.0134397811137253,0.00848128161941339
0.0138851944459223,0.0165962335028725,0.00743004984362641,-0.0209963484611374,0.00881979930670628,0.00882298606432195
-0.00120680029383991,0.00232885530553015,-0.00586115058461578,-0.0013320767283868,0.000386787334593805,0.00347326717510595
-0.0129761171326034,0.00684427726344375,-0.00491303937501855,-0.00480192070425609,-0.00548901058480818,-0.00709420273734722
0.016765999217245,0.0237150968660969,0.0216253833878625,-0.000938212023345144,0.0139063735118366,0.00874904248167612
0.0015704339632519,0.00913383689687813,0.00193315776080769,0.0316608662240291,0.000263302541505745,0.00107923766225433
-0.00219513928814104,0.00521776299823218,-0.000434164561840884,0.0323796740603466,-0.00258878313665195,-0.00102813574339859
0.00282851599542166,0.0117641600873758,0.0133185786482378,0.0143594913006612,0.0063286795631068,0.00397369856319845
-0.00548448170247024,-0.000547748542743783,-0.00300016184103613,-0.000124202162227769,-8.65901462828969e-05,0.00216051249991453
0.00777317259551154,-0.0162514228967819,-0.00606613008183926,0.0198709147989659,-0.00371002085685182,-0.00395299313739059
-0.00229309980627281,0.000402643183106572,0.00889041297304835,0.0097417799655951,-0.000651682379854749,-0.000948447671228834
0.000887985773339338,-0.00645087462981359,0.00462037720662684,-0.00482393885248289,0.00277101883067586,0.00183804936653268
0.0072543186681279,0.0151165316315206,0.0178274805779246,-0.0180562052129013,-0.000140285031961396,0.00478091119125119
0.00943009326424871,0.0187892213093373,0.0131830345477527,0.00308527709595554,0.0116659733376544,0.00910160505316876
-0.0031310952415114,-0.0298399265123062,-0.189609218390805,0.0314960264701774,-0.0100929946192046,-0.00303229604113875
-0.0166315424898185,0.0051272234513274,-0.00777258617305654,-0.0249283885939117,-0.0146150815987083,-0.00656220867654308
-0.00560263913713776,-0.0209380271402925,-0.0218994855160356,-0.0397553516819572,-0.0138831707575506,-0.00575417004587613
0.00200088458741766,-0.00100045527198047,0.00888579456197585,0.00777071337579614,0.0054770693315859,0.0048847286524287
0.0589101291254455,0.0111002923614396,-0.0053888514846582,-0.0190873844130023,0.00462734248715536,-0.00104035165392282
0.0292307692307692,0.0206769037376633,0.0274978221088665,0.0154639823573192,0.0123778788027,0.00492644505959792
0.00289311924393661,-0.00601850117744032,0.00799457980366794,-0.00329951764088131,0.0011944374402254,0.0046441830259694
0.00519257646631904,0.0134152880105764,0.0444932109601372,0.0220269414053101,0.00610219539246794,0.00353822720906014
-0.00937488843449983,0.0079718468407523,-0.0101244223154243,-0.0135791334338781,0.00305101218663125,0.00282418231713788
0.000675969291680683,0.0129075427699362,0.00745332144555047,-0.000505190704723462,0.000592354554558762,-0.000262379965665524
0.00786491676718945,0.00636091844919833,-0.0112863002430289,-0.00101087946690535,0.000437317780301911,-0.00144167444820735
-0.00646306000645238,-0.00643657737146221,-0.0154568849299664,0.00379462443194096,-0.00667402327927477,-0.00711388797409454
0.00645687852358688,0.00524831773462999,-0.00116493956410018,-0.0212954004373058,-0.00247475827473297,-0.00400599195414016
0.0042131661648522,0.0123668777586631,0.00588724233456418,0.0110724993194927,0.00654502229050139,0.00638925467126021
0.00233613349225268,-0.0192899896007294,-0.00872399089656019,-0.00904111815918921,-0.0122946729424029,-0.00760216492362023
0.0146499426436465,0.00207159437930006,-0.0269035928641653,0.0152917244924185,0.004167661743372,0.00791940840749418
0.0199699598736187,-0.00227935508471304,-0.00515165435291904,0.00607512957663259,0.00125664931043116,0.00332311593171512
-0.00974350583693366,-0.00292739960519735,-0.00747987904234964,0.0109448109433843,0.000598706548124383,0.0024280177690414
-0.00194939192613404,0.00357545019712289,0.000695623188405732,0.00696860369625941,0.00487918531516125,0.00206853639195737
4.65587814939513e-05,0.0114047740271368,0.00590895625967316,-0.0112456255868915,0.0038083126204228,-0.000398151918129472
0.00204603576756966,-0.00104992386729058,-0.00426171967439367,0.0078739780558936,-0.00134871365147183,-0.00169126216358614
0.00310919294428148,0.00130852434105593,0.0101214578411148,0.0202132690998669,0.00857020526019533,0.00619883972725634
0.00823464085428126,0.0116984128312439,0.0160893964874685,-0.000972347185086158,0.00905110787857787,0.00767040948852019
0.00807558028676558,0.00266636156209362,-0.00676215458506089,0.0189803864465169,0.00151412927928572,0.000269278569251187
0.0149294495207911,0.0337745014144219,-0.00204244303989689,0.0260298507462687,0.00991899188710872,0.00570143394557117
0.00919366775842978,0.00214204947270367,0.00989201284452572,0.00395667403700683,-0.00263019648780429,-0.0044303289684483
0.0115540327956273,0.00515883896873013,-0.0107520998128354,0.0132144087126837,0.00261859961212766,0.000134477605530861
0.00320694103225513,0.0133154053585965,-0.0260057594265239,0.0153300073067151,-0.0022553731669171,-0.00165432220591742
-0.00652480294272214,-0.0219121572244698,-0.023253160241805,-0.0303098816901409,-0.0118745654874092,-0.00280312666784873
-0.0166173935137725,-0.0183023470730827,-0.0278142971330307,0.0120845924258563,-0.00906046309293187,-0.0036523051450786
-0.00806814852288128,-0.00318647855140279,0.00313784534017013,-0.00091849600272087,-0.00254835657039515,-0.00221334476174703
-0.0134207137203666,-0.00669030125009676,0.00699214946605148,0.00712482212565463,0.00273584403157739,0.00189782675265081
0.0252828653872578,0.0248271095825854,0.0107199968025336,-0.014034630465936,0.00609655257452376,0.0037398415912946
-0.0124190301570148,0.00143420273536427,-0.0237435335212301,-0.00370336749434708,-0.00228790255819102,0.000356671839358113
0.0241552259771031,-6.53291457286346e-05,-0.00395061111111104,0.0145196893725027,0.00747777989190093,0.00528225441065028
-0.011351123866417,-0.0098901204849817,0.00594946699337212,0.0121365473843164,-0.000457955431112356,0.000275481553737305
-0.0266261262799522,-0.0315502128533099,-0.0107195966298843,-0.00735296363454834,-0.0142633494269354,-0.00556972203298975
0.00165228563149827,0.0173058177796634,-0.00174367291389126,0.0207407407407407,0.00763949189404215,0.00536901472477092
0.000595637818994849,-0.00753716010956912,0.0172176852672923,-0.0174165233895277,-0.000762913547514853,0.00125327252464684
0.00760179525762328,0.00928146748456485,0.0181528641991029,0.0173843763803119,0.00983516317105678,0.00784059195797347
-0.0107712402854157,-0.0150645673310889,-0.0186122812043783,0.00625415449794328,-0.00514061245166279,-0.000368532969376425
0.0143801706444884,0.0101043727703544,0.0152213288317025,0.0263041404285047,0.000787538566703031,-0.00351568786731057
0.00634092146712871,0.0207769310323073,-0.00302279177745501,0.0170866441322955,0.00177902792981582,-0.00130509591018055
-0.00796617295168688,0.000151896377684588,0.0123703410982878,0.0105262941884223,-0.00213551815253301,-0.00328927815100101
0.020551655929589,0.0193077977888889,0.0113207489305916,0.0109427713495078,0.00645778571510943,0.00276328698511524
0.00351192715735812,-0.00495781383777104,-0.0259416554357181,0.00676520593744371,0.000544628105166342,-6.8702814001137e-06
0.00673337455952203,0.000678974038941613,-0.0122826517938796,-0.0259485363605334,-0.00112476997517791,0.00364110531740848
0.00888851551330662,-0.0164890170664628,-0.0191455304217491,-0.0249416044901124,-0.00469685104648152,-0.000396690122407307
0.0121685624563852,-0.00941001082772842,0.019456417254046,0.0108849457640706,0.00319268454132719,0.000711519704040561
-0.01758091894408,-0.0221942101323552,-0.0220401844134783,-0.0233660593291894,-0.0181406165949461,-0.00816948255801729
-0.0162288343132797,-0.0103539397012845,-0.00956880039400187,0.00705621853548687,-0.0115565020799798,-0.00552797874576744
-0.00231837361695573,-0.0133516681287858,-0.000508498054935558,-0.00645933901726905,-0.00674075055826944,-0.000395116380171706
0.0138534743021231,0.00316447037725588,0.00413350715421299,-0.0414325289256198,0.000267559245836068,-0.0014179037440387
-0.0463260730167244,-0.0615242040518773,-0.0412918888394637,-0.0495459029669134,-0.040833470859901,-0.0328642289132352
-0.00882789794786474,-0.0204472382851445,0.0130136143145193,0.00374937106918231,-0.0125288496363033,-0.0205730078110065
0.0357193012025051,0.040276614905633,0.00254319520535258,0.0308471510024618,0.0228992635684444,0.0142061979635735
-0.0213857998289136,-0.0154645418688077,-0.00143099383924175,-0.00677968415734605,-0.00882364577727044,-0.00590497905442919
0.0220371365476628,0.0335103277446867,0.0342626033282282,-0.0080028244321192,0.0289002162957322,0.021495600231814
-0.00432135059451188,0.00646718568112502,0.00403072807677741,-0.00367775532473902,-0.000364926108674109,-0.000252662360390219
-0.023373569811048,-0.0333073158523071,-0.0282273244038054,-0.00571568210113063,-0.0206157580409969,-0.0143919224840026
0.0152300339740759,-0.00377809145972521,-0.0056157695018818,-0.0176048023952095,-0.00482427200280494,-0.000361169897762218
0.00611005437253296,0.0143251643025176,0.00473869513653953,0.0148726199545607,0.00263122830297555,-0.00429952737403755
0.00942671232908997,-0.0115129365874174,-0.00251970540457243,-0.0121321561561562,-0.00416272388470682,-0.0055118302120862
-0.0343016214125016,-0.0590829439108183,-0.0540838529314323,-0.0592168667124725,-0.0442538978310165,-0.0308644337086653
0.0218978478199423,0.0708869706005657,0.0336209547750388,-0.0218431295653432,0.0295340646129,0.0186250397856806
-0.0159235665891981,-0.0781967946712946,-0.0369658967267155,-0.0779598440803383,-0.0206508424344226,-0.0173272640596052
-0.0187702261901022,-0.0632635851178459,-0.022563108707543,-0.0518772578371634,-0.0163131710437134,-0.00655959942190193
0.0049943459292434,-0.00549747931775878,0.0290661208829929,0.0359733503039087,0.0157950754343427,0.0156667801230478
0.0260665536602616,0.0441643235561282,0.0380932291198658,0.0590895089131965,0.0201420066568342,0.0108513318160185
0.0153522799963446,0.0422525632364468,-0.000263475866950002,-0.0117095749667764,0.0175420083383453,0.0105578437112623
-0.0663306813068131,0,-0.0092256606260296,-0.0220238924456061,-0.0103671243423298,-0.00631668616316328
